"_","Id","IsDeleted","MasterRecordId","AccountId","IsPersonAccount","LastName","FirstName","Salutation","Name","RecordTypeId","OtherStreet","OtherCity","OtherState","OtherPostalCode","OtherCountry","OtherLatitude","OtherLongitude","OtherGeocodeAccuracy","OtherAddress","MailingStreet","MailingCity","MailingState","MailingPostalCode","MailingCountry","MailingLatitude","MailingLongitude","MailingGeocodeAccuracy","MailingAddress","MailingAddress.city","MailingAddress.country","MailingAddress.geocodeAccuracy","MailingAddress.latitude","MailingAddress.longitude","MailingAddress.postalCode","MailingAddress.state","MailingAddress.street","Phone","Fax","MobilePhone","HomePhone","OtherPhone","AssistantPhone","ReportsToId","Email","Title","Department","AssistantName","LeadSource","Birthdate","Description","CurrencyIsoCode","OwnerId","HasOptedOutOfEmail","HasOptedOutOfFax","DoNotCall","CanAllowPortalSelfReg","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastCURequestDate","LastCUUpdateDate","MayEdit","IsLocked","LastViewedDate","LastReferencedDate","EmailBouncedReason","EmailBouncedDate","IsEmailBounced","PhotoUrl","Jigsaw","JigsawContactId","IndividualId","MaritalStatus","Gender","DeceasedDate","SequenceInMultipleBirth","Pronouns","GenderIdentity","HasPrivacyHold","IsPriorityRecord","ContactSource","TitleType","DepartmentGroup","BuyerAttributes","EDY_ORGCUSTOM__DB__c","EDY_ORGCUSTOM__Old_Title__c","External_ID__c","SDO_PA_Inclusive_Preferred_Name__c","SDO_PA_Inclusive_Pronouns__c","SDO_PA_Inclusive_TDD_TTY__c","SDO_PA_Preferred_Contact_Channel__c","SDO_Cust360_CSAT__c","SDO_Cust360_ChurnRisk__c","SDO_Cust360_Contact_Picture_URL__c","SDO_Cust360_Id__c","SDO_Cust360_Metric1__c","SDO_Cust360_Metric2__c","SDO_PA_Year_of_Birth__c","SDO_Service_Month_of_Birth__c","SDO_Service_Primary_Messaging_User__c","SDO_Service_SMS_Message__c","Notes__c","SDO_SFS_Rider_BotContext__c","SDO_SFS_Rider_Enabled__c","SDO_SFS_Rider_ServiceTerritory__c","et4ae5__HasOptedOutOfMobile__c","et4ae5__Mobile_Country_Code__c","SDO_Certification_Level_c__c","pi__Needs_Score_Synced__c","pi__Pardot_Last_Scored_At__c","pi__campaign__c","pi__comments__c","pi__conversion_date__c","pi__conversion_object_name__c","pi__conversion_object_type__c","pi__created_date__c","pi__first_activity__c","pi__first_search_term__c","pi__first_search_type__c","pi__first_touch_url__c","pi__grade__c","pi__last_activity__c","pi__notes__c","pi__pardot_hard_bounced__c","pi__score__c","pi__url__c","pi__utm_campaign__c","pi__utm_content__c","pi__utm_medium__c","pi__utm_source__c","pi__utm_term__c","Ptnr_Onbd_Fmwk__Onboarding_Plan__c","Ptnr_Onbd_Fmwk__Onboarding_Start_Date__c","Ptnr_Onbd_Fmwk__Onboarding_Status__c","Ptnr_Onbd_Fmwk__Role_Function__c","SDO_MAPS_Dataset_Split__c","SDO_MAPS_Days_Since_Last_Visit__c","SDO_MAPS_Tag_Contact__c","SDO_MAPS_Value_Tier__c","SDO_SFS_Tracker_BotContext__c","SDO_SCOM_OOA_Access__c","SDO_SCOM_OOA_Approver__c","SDO_SCOM_OOA_Budget_Limit__c","Password__c","Username__c","OtherAddress.city","OtherAddress.country","OtherAddress.geocodeAccuracy","OtherAddress.latitude","OtherAddress.longitude","OtherAddress.postalCode","OtherAddress.state","OtherAddress.street"
"[Contact]","003Ka000042xbbnIAA","false","","001Ka00004cBTi5IAG","false","Walsh","Erin","Ms.","Erin Walsh","012Ka000001VufqIAC","5628 SE Alder St","Multnomah","OR","97215","USA","","","","[object Object]","5628 SE Alder St","Multnomah","OR","97215","USA","45.517891","-122.606114","Block","[object Object]","Multnomah","USA","Block","45.517891","-122.606114","97215","OR","5628 SE Alder St","(925) 555-6788","(925) 555-0199","(925) 555-0188","925-777-1617","(925) 555-0191","(925) 555-0150","","ewalsh@example.com","EVP Business Development","Business Development","Lydia Berwick","Cold Call","1972-08-08","","USD","005Ka000006LG4EIAW","false","false","false","false","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-02T19:46:02.000+0000","2026-07-10","","","true","false","","","","","false","/services/images/photo/003Ka000042xbbnIAA","","","","","","","","","","false","false","","","","","false","","Contact.033","","She/Her/Hers","false","","","","","","","","","","","","","","false","","false","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","Multnomah","USA","","","","97215","OR","5628 SE Alder St"
"[Contact]","003Ka000042xbc2IAA","false","","001Ka00004cBTiFIAW","false","Rose","Derek","Mr.","Derek Rose","012Ka000001VufqIAC","6805 15th Ave NW","King","WA","98117","USA","","","","[object Object]","6805 15th Ave NW","King","WA","98117","USA","47.678348","-122.376985","Block","[object Object]","King","USA","Block","47.678348","-122.376985","98117","WA","6805 15th Ave NW","(575) 555-2613","(575) 555-0199","(575) 555-0188","575-289-1239","(575) 555-0191","(575) 555-0150","","drose@example.com","Credit Manager","Finance","Stacy Perreault","Social Media","1963-10-14","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-02T19:45:45.000+0000","2026-04-09","","","true","false","","","","","false","/services/images/photo/003Ka000042xbc2IAA","","","","","","","","","","false","false","","","","","false","","Contact.023","","He/Him/His","false","","","","","","","","","","","","","","false","","false","","","false","2019-10-10T14:53:24.000+0000","Email Plug-in","","","","","2019-10-09T16:17:29.000+0000","2019-04-16T10:48:35.000+0000","","","","B","2019-10-07T03:55:48.000+0000","","false","108","http://pi.pardot.com/prospect/read?id=482989","","","","","","","","","","","","","","","","","","","","King","USA","","","","98117","WA","6805 15th Ave NW"
"[Contact]","003Ka000042xbbtIAA","false","","001Ka00004cBTi8IAG","false","O'Brien Jr","Richard","Mr.","Richard O'Brien Jr","012Ka000001VufqIAC","16909 SE Alder St","Multnomah","OR","97233","USA","","","","[object Object]","16909 SE Alder St","Multnomah","OR","97233","USA","45.517823","-122.489146","Block","[object Object]","Multnomah","USA","Block","45.517823","-122.489146","97233","OR","16909 SE Alder St","(726) 555-5626","(726) 555-0199","(726) 555-0188","726-908-6641","(726) 555-0191","(726) 555-0150","","robrien@example.com","Chief Executive Officer","CEO","Sofia Ureno","Cold Call","1960-05-26","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-02T19:45:45.000+0000","2026-04-27","","","true","false","","","","","false","/services/images/photo/003Ka000042xbbtIAA","","","","","","","","","","false","false","","","","","false","","Contact.046","","He/Him/His","false","","","","","","","","","","","","","","false","","false","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","Multnomah","USA","","","","97233","OR","16909 SE Alder St"
"[Contact]","003Ka000042xbbuIAA","false","","001Ka00004cBTi8IAG","false","Gillespie","Joseph","Mr.","Joseph Gillespie","012Ka000001VufqIAC","16909 SE Alder St","Multnomah","OR","97233","USA","","","","[object Object]","16909 SE Alder St","Multnomah","OR","97233","USA","45.517823","-122.489146","Block","[object Object]","Multnomah","USA","Block","45.517823","-122.489146","97233","OR","16909 SE Alder St","(323) 555-2642","(323) 555-0199","(323) 555-0188","323-511-7911","(323) 555-0191","(323) 555-0150","","jgillespie@example.com","Chief Marketing Officer","Marketing","Felix Na","Referral","1972-03-28","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-02T19:46:02.000+0000","2026-04-26","","","true","false","","","","","false","/services/images/photo/003Ka000042xbbuIAA","","","","","","","","","","false","false","","","","","false","","Contact.047","","He/Him/His","false","","","","","","","","","","","","","","false","","false","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","Multnomah","USA","","","","97233","OR","16909 SE Alder St"
"[Contact]","003Ka000042xbcHIAQ","false","","001Ka00004cBTiTIAW","false","Ishikawa","Steve","Mr.","Steve Ishikawa","012Ka000001VufqIAC","","","","","","","","","","3418 Poplar Ave","Shelby","TN","38111","USA","35.128579","-89.947756","Block","[object Object]","Shelby","USA","Block","35.128579","-89.947756","38111","TN","3418 Poplar Ave","(674) 555-7660","(674) 555-0182","(674) 555-0144","","(674) 555-0191","(674) 555-0150","","sishikawa@example.com","VP of Operations","Operations","Katy Highfill","Cold Call","1989-09-25","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-02T19:45:45.000+0000","2026-04-25","","","true","false","","","","","false","/services/images/photo/003Ka000042xbcHIAQ","","","0PKKa000002hg0ROAQ","","","","","","","false","false","","","","","false","","Contact.006","","He/Him/His","false","","","","","","","","","","","","","","false","","false","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","",,,,,,,,
"[Contact]","003Ka000042xbcIIAQ","false","","001Ka00004cBTiTIAW","false","Friedman","Chris","Mr.","Chris Friedman","012Ka000001VufqIAC","3418 Poplar Ave","Shelby","TN","38111","USA","","","","[object Object]","3418 Poplar Ave","Shelby","TN","38111","USA","35.128579","-89.947756","Block","[object Object]","Shelby","USA","Block","35.128579","-89.947756","38111","TN","3418 Poplar Ave","(227) 555-9079","(227) 555-0199","(227) 555-0188","227-717-1859","(227) 555-0191","(227) 555-0150","","cfriedman@example.com","General Counsel","Legal","Jaime Asencio","Marketing Event","1969-11-12","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-02T19:45:24.000+0000","2026-04-17","","","true","false","","","","","false","/services/images/photo/003Ka000042xbcIIAQ","","","","","","","","","","false","false","","","","","false","","Contact.045","","He/Him/His","true","","","","","","","","","","","","","","false","","false","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","Shelby","USA","","","","38111","TN","3418 Poplar Ave"
"[Contact]","003Ka000042xbc7IAA","false","","001Ka00004cBTiKIAW","false","Gray","Ryan","Mr.","Ryan Gray","012Ka000001VufqIAC","405 S Stricker St","Baltimore (city)","MD","21223","USA","","","","[object Object]","405 S Stricker St","Baltimore","MD","21223","USA","39.283162","-76.640478","Block","[object Object]","Baltimore","USA","Block","39.283162","-76.640478","21223","MD","405 S Stricker St","(266) 555-4756","(266) 555-0199","(266) 555-0188","266-353-8304","(266) 555-0191","(266) 555-0150","","rgray@example.com","Consulting Practice Director","Operations","Marina Fairfax","Referral","1961-05-08","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-02T19:45:45.000+0000","2026-07-05","","","true","false","","","","","false","/services/images/photo/003Ka000042xbc7IAA","","","","","","","","","","false","false","","","","","false","","Contact.027","","He/Him/His","false","","","","","","","","","","","","","","false","","false","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","Baltimore (city)","USA","","","","21223","MD","405 S Stricker St"
"[Contact]","003Ka000042xbc8IAA","false","","001Ka00004cBTiLIAW","false","Perkins","Jan","Dr.","Jan Perkins","012Ka000001VufqIAC","","","","","","","","","","5680 Hardwoods Cove","Friedensburg","PA","17933","USA","40.6025","-76.2411","Zip","[object Object]","Friedensburg","USA","Zip","40.6025","-76.2411","17933","PA","5680 Hardwoods Cove","(767) 555-8343","(767) 555-0199","(767) 555-0188","","(767) 555-0191","(767) 555-0150","","jperkins@example.com","CFO","Finance","","Referral","1987-01-20","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-02T19:45:07.000+0000","2026-04-13","","","true","false","","","","","false","/services/images/photo/003Ka000042xbc8IAA","","","","","","","","","","false","false","","","","","false","","Contact.087","","They/Them/Theirs","false","","","","","","","","","","","","","","false","","false","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","",,,,,,,,
"[Contact]","003Ka000042xbcCIAQ","false","","001Ka00004cBTiPIAW","false","Jones","Sandy","Dr.","Sandy Jones","012Ka000001VufqIAC","","Sedgwick","","","USA","","","","[object Object]","900 N Broadview Ave","Wichita","KS","67208","USA","37.7026","-97.28","Zip","[object Object]","Wichita","USA","Zip","37.7026","-97.28","67208","KS","900 N Broadview Ave","(261) 555-3205","(261) 555-0199","(261) 555-0188","","(261) 555-0191","(261) 555-0150","","sjones@example.com","EVP Business Development","Business Development","","Referral","1968-08-10","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-02T19:46:02.000+0000","2026-05-19","","","true","false","","","","","false","/services/images/photo/003Ka000042xbcCIAQ","","","","","","","","","","false","false","","","","","false","","Contact.088","","He/Him/His","false","","","","","","","","","","","","","","false","","false","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","Sedgwick","USA","","","","","",""
"[Contact]","003Ka000042xbbiIAA","false","","001Ka00004cBTi4IAG","false","Forbes","Sean","Dr.","Sean Forbes","012Ka000001VufqIAC","4191 Tamarus St","Clark","NV","89119","USA","","","","[object Object]","4191 Tamarus St","Clark","NV","89119","USA","36.112837","-115.133268","Block","[object Object]","Clark","USA","Block","36.112837","-115.133268","89119","NV","4191 Tamarus St","(237) 555-2784","(237) 555-0199","(237) 555-0188","237-396-4506","(237) 555-0191","(237) 555-0150","","sforbes@example.com","CFO","Finance","Shayla Summerfield","Cold Call","1973-04-10","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-02T19:45:45.000+0000","2026-06-15","","","true","false","","","","","false","/services/images/photo/003Ka000042xbbiIAA","","","","","","","","","","false","false","","","","","false","","Contact.008","","He/Him/His","false","","","","","","","","","","","","","","false","","false","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","Clark","USA","","","","89119","NV","4191 Tamarus St"
"[Contact]","003Ka000042xbbjIAA","false","","001Ka00004cBTi4IAG","false","Rogers","Jeannie","Dr.","Jeannie Rogers","012Ka000001VufqIAC","4191 Tamarus St","Clark","NV","89119","USA","","","","[object Object]","4191 Tamarus St","Clark","NV","89119","USA","36.112837","-115.133268","Block","[object Object]","Clark","USA","Block","36.112837","-115.133268","89119","NV","4191 Tamarus St","(875) 555-9710","(875) 555-0199","(875) 555-0188","875-349-0430","(875) 555-0191","(875) 555-0150","","jrogers@example.com","VP, Facilities","Operations","Christine Zollinger","Social Media","1956-03-27","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-02T19:45:24.000+0000","2026-04-25","","","true","false","","","","","false","/services/images/photo/003Ka000042xbbjIAA","","","","","","","","","","false","false","","","","","false","","Contact.068","","She/Her/Hers","false","","","","","","","","","","","","","","false","","false","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","Clark","USA","","","","89119","NV","4191 Tamarus St"
"[Contact]","003Ka000042xbc9IAA","false","","001Ka00004cBTiMIAW","false","Barra","Bonnie","Ms.","Bonnie Barra","012Ka000001VufqIAC","","","","","","","","","","3484 Pinklon Circle","San Miguel","CA","93451","USA","35.8002","-120.5985","Zip","[object Object]","San Miguel","USA","Zip","35.8002","-120.5985","93451","CA","3484 Pinklon Circle","(261) 555-6229","(261) 555-0199","(261) 555-0188","","(261) 555-0191","(261) 555-0150","","bbarra@example.com","EVP Business Development","Business Development","","Referral","1973-06-21","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-02T19:45:07.000+0000","2026-04-13","","","true","false","","","","","false","/services/images/photo/003Ka000042xbc9IAA","","","","","","","","","","false","false","","","","","false","","Contact.083","","She/Her/Hers","false","","","","","","","","","","","","","","false","","false","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","",,,,,,,,
"[Contact]","003Ka000042xbcLIAQ","false","","001Ka00004cBTiTIAW","false","Hauck","Danielle","Ms","Danielle Hauck","012Ka000001VufqIAC","3418 Poplar Ave","Shelby","TN","38111","USA","","","","[object Object]","3418 Poplar Ave","Shelby","TN","38111","USA","35.128579","-89.947756","Block","[object Object]","Shelby","USA","Block","35.128579","-89.947756","38111","TN","3418 Poplar Ave","(219) 555-1644","(219) 555-0199","(219) 555-0188","219-777-9950","(219) 555-0191","(219) 555-0150","","dhauck@example.com","Sales Manager","Sales","Dena Hamon","Marketing Event","1966-04-01","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-02T19:45:24.000+0000","2026-04-24","","","true","false","","","","","false","/services/images/photo/003Ka000042xbcLIAQ","","","","","","","","","","false","false","","","","","false","","Contact.051","","She/Her/Hers","false","","","","","","","","","","","","","","false","","false","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","Shelby","USA","","","","38111","TN","3418 Poplar Ave"
"[Contact]","003Ka000042xbcMIAQ","false","","001Ka00004cBTiTIAW","false","Mazzotta","George","Mr.","George Mazzotta","012Ka000001VufqIAC","3418 Poplar Ave","Shelby","TN","38111","USA","","","","[object Object]","3418 Poplar Ave","Shelby","TN","38111","USA","35.128579","-89.947756","Block","[object Object]","Shelby","USA","Block","35.128579","-89.947756","38111","TN","3418 Poplar Ave","(520) 555-5807","(520) 555-0199","(520) 555-0188","520-310-5725","(520) 555-0191","(520) 555-0150","","gmazzotta@example.com","Chief Financial Officer","Finance","Pete Upson","Data.com","1984-05-11","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-02T19:45:24.000+0000","2026-04-11","","","true","false","","","","","false","/services/images/photo/003Ka000042xbcMIAQ","","","","","","","","","","false","false","","","","","false","","Contact.052","","He/Him/His","false","","","","","","","","","","","","","","false","","false","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","Shelby","USA","","","","38111","TN","3418 Poplar Ave"
"[Contact]","003Ka000042xbc5IAA","false","","001Ka00004cBTiIIAW","false","Brown","Barry","Mr.","Barry Brown","012Ka000001VufpIAC","","Sedgwick","","","USA","","","","[object Object]","849 Stroman Corner","Orlando","Florida","","United States","","","","[object Object]","Orlando","United States","","","","","Florida","849 Stroman Corner","(319) 555-0197","(319) 555-0182","","","(261) 555-0191","(261) 555-0150","","bbrown@example.com","Account Executive","Sales","","Social Media","1988-04-17","","USD","005Ka000006LG4KIAW","false","false","false","false","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-02T19:45:45.000+0000","2026-04-25","","","true","false","","","","","false","/services/images/photo/003Ka000042xbc5IAA","","","","","","","","","","false","false","","","","","false","","Contact.089","","He/Him/His","false","","","","","","","","","","","","","","false","","false","","","false","2019-10-10T14:53:33.000+0000","Twitter","","","","","2019-10-10T16:17:29.000+0000","2019-04-29T01:16:57.000+0000","","","","C+","2019-10-09T21:42:14.000+0000","","false","238","http://pi.pardot.com/prospect/read?id=483251","","","","","","","","","","","","","","","","","","","","Sedgwick","USA","","","","","",""
"[Contact]","003Ka000042xbc6IAA","false","","001Ka00004cBTiJIAW","false","Jeffries","Sarah","Ms.","Sarah Jeffries","012Ka000001VufqIAC","5815 Fairview Pl N","King","WA","98109","USA","","","","[object Object]","5815 Fairview Pl N","King","WA","98109","USA","47.6303","-122.3457","Zip","[object Object]","King","USA","Zip","47.6303","-122.3457","98109","WA","5815 Fairview Pl N","(296) 555-7307","(296) 555-0199","(296) 555-0188","296-276-9024","(296) 555-0191","(296) 555-0150","","sjeffries@example.com","SVP, Marketing Strategy","Marketing","Nicolas Stigall","Marketing Event","1960-11-25","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-02T19:45:45.000+0000","2026-04-19","","","true","false","","","","","false","/services/images/photo/003Ka000042xbc6IAA","","","","","","","","","","false","false","","","","","false","","Contact.022","","She/Her/Hers","false","","","","","","","","","","","","","","false","","false","","","false","2019-10-10T14:53:10.000+0000","Webinar Email Opt-In","","","","","2019-10-06T16:17:29.000+0000","2019-04-30T22:21:23.000+0000","","","","B+","2019-10-10T09:16:41.000+0000","","false","233","http://pi.pardot.com/prospect/read?id=482683","","","","","","","","","","","","","","","","","","","","King","USA","","","","98109","WA","5815 Fairview Pl N"
"[Contact]","003Ka000042xbc3IAA","false","","001Ka00004cBTiGIAW","false","Rossi","Laura","Ms.","Laura Rossi","012Ka000001VufqIAC","4090 Utah St","San Diego","CA","92104","USA","","","","[object Object]","Avenue de la Roseraie 64","Genève","","1205","Switzerland","46.19034804805471","6.148955380906249","Block","[object Object]","Genève","Switzerland","Block","46.19034804805471","6.148955380906249","1205","","Avenue de la Roseraie 64","(611) 555-1661","(611) 555-0199","(611) 555-0188","611-591-6298","(611) 555-0191","(611) 555-0150","","lrossi@example.com","Manager, Sales Operations","Operations","Olga Bolin","Referral","1972-09-02","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-02T19:45:50.000+0000","2026-05-02","","","true","false","","","","","false","/services/images/photo/003Ka000042xbc3IAA","","","","","","","","","","false","false","","","","","false","","Contact.028","","She/Her/Hers","false","","","","","","","","","","","","","","false","","false","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","San Diego","USA","","","","92104","CA","4090 Utah St"
"[Contact]","003Ka000042xbc4IAA","false","","001Ka00004cBTiHIAW","false","Templey","Chris","Mr.","Chris Templey","012Ka000001VufqIAC","26 Boot Rd","Delaware","PA","19073","USA","","","","[object Object]","26 Boot Rd","Delaware","PA","19073","USA","39.985671","-75.420651","Block","[object Object]","Delaware","USA","Block","39.985671","-75.420651","19073","PA","26 Boot Rd","(874) 555-9359","(874) 555-0199","(874) 555-0188","874-966-0932","(874) 555-0191","(874) 555-0150","","ctempley@example.com","VP of Sales","Sales","Shavon Vandoren","Cold Call","1972-12-15","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-02T19:45:50.000+0000","2026-04-28","","","true","false","","","","","false","/services/images/photo/003Ka000042xbc4IAA","","","","","","","","","","false","false","","","","","false","","Contact.029","","They/Them/Theirs","false","","","","","","","","","","","","","","false","","false","","","false","2019-10-10T14:53:35.000+0000","Email","","","","","2019-10-10T16:17:29.000+0000","2019-04-21T13:09:10.000+0000","","","","C+","2019-10-06T11:57:42.000+0000","","false","281","http://pi.pardot.com/prospect/read?id=483309","","","","","","","","","","","","","","","","","","","","Delaware","USA","","","","19073","PA","26 Boot Rd"
"[Contact]","003Ka000042xbbvIAA","false","","001Ka00004cBTi8IAG","false","Green","Michelle","Mr.","Michelle Green","012Ka000001VufqIAC","16909 SE Alder St","Multnomah","OR","97233","USA","","","","[object Object]","16909 SE Alder St","Multnomah","OR","97233","USA","45.517823","-122.489146","Block","[object Object]","Multnomah","USA","Block","45.517823","-122.489146","97233","OR","16909 SE Alder St","(280) 555-9701","(280) 555-0199","(280) 555-0188","280-615-1908","(280) 555-0191","(280) 555-0150","","mgreen@example.com","Senior Vice President-Operations","Operations","Beverly Staten","Cold Call","1965-08-06","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-02T19:46:02.000+0000","2026-07-10","","","true","false","","","","","false","/services/images/photo/003Ka000042xbbvIAA","","","","","","","","","","false","false","","","","","false","","Contact.050","","They/Them/Theirs","false","","","","","","","","","","","","","","false","","false","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","Multnomah","USA","","","","97233","OR","16909 SE Alder St"
"[Contact]","003Ka000042xbbwIAA","false","","001Ka00004cBTi9IAG","false","Lundgren","Bjorn","Mr.","Bjorn Lundgren","012Ka000001VufqIAC","6039 E Northwest Hwy","Dallas","TX","75225","USA","","","","[object Object]","6039 E Northwest Hwy","Dallas","TX","75225","USA","32.86436","-96.759749","Block","[object Object]","Dallas","USA","Block","32.86436","-96.759749","75225","TX","6039 E Northwest Hwy","(373) 555-9342","(373) 555-0199","(373) 555-0188","373-391-5243","(373) 555-0191","(373) 555-0150","","bolson@example.com","Account Executive","Sales","Laron Dexter","Cold Call","1970-05-16","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-02T19:45:45.000+0000","2026-04-22","","","true","false","","","","","false","/services/images/photo/003Ka000042xbbwIAA","","","","","","","","","","false","false","","","","","false","","Contact.044","","He/Him/His","false","","","","","","","","","","","","","","false","","false","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","Dallas","USA","","","","75225","TX","6039 E Northwest Hwy"
"[Contact]","003Ka000042xbbxIAA","false","","001Ka00004cBTiAIAW","false","Odom","Judy","Ms.","Judy Odom","012Ka000001VufqIAC","1984 Gufford Dr","New Hanover","NC","28403","USA","","","","[object Object]","1984 Gufford Dr","New Hanover","NC","28403","USA","34.228938","-77.922892","Block","[object Object]","New Hanover","USA","Block","34.228938","-77.922892","28403","NC","1984 Gufford Dr","(689) 555-3077","(689) 555-0199","(689) 555-0188","689-770-1060","(689) 555-0191","(689) 555-0150","","jodom@example.com","Sales Executive","Sales","Alyson Hennings","Social Media","1981-03-15","","USD","005Ka000005rLzpIAE","false","false","false","false","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-01T14:13:20.000+0000","005Ka000005rLzpIAE","2026-04-02T19:46:02.000+0000","2026-07-27","","","true","false","","","","","false","/services/images/photo/003Ka000042xbbxIAA","","","","","","","","","","false","false","","","","","false","","Contact.030","","She/Her/Hers","false","","","","","","","","","","","","","","false","","false","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","New Hanover","USA","","","","28403","NC","1984 Gufford Dr"
